match_id,round,timestamp,event_type,details
match_4bc226b4be,2,7652,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=267.82)
match_4bc226b4be,2,7653,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=137.81)
match_4bc226b4be,2,7657,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=137.81)
match_4bc226b4be,2,7661,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=331.90)
match_4bc226b4be,2,7662,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=138.33)
match_4bc226b4be,2,7665,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=13.54)
match_4bc226b4be,2,7673,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=56.61)
match_4bc226b4be,2,7677,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=169.07)
match_4bc226b4be,2,7678,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=287.31)
match_4bc226b4be,2,7681,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=202.34)
match_4bc226b4be,2,7685,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=202.34)
match_4bc226b4be,2,7687,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=77.31)
match_4bc226b4be,2,7690,WeaponFire,Player SoldadoDeMou10 fired HE Grenade (speed=382.11)
match_4bc226b4be,2,7690,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired MP9 (speed=202.34)
match_4bc226b4be,2,7696,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=30.45)
match_4bc226b4be,2,7698,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=58.72)
match_4bc226b4be,2,7706,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=146.53)
match_4bc226b4be,2,7718,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=41.10)
match_4bc226b4be,2,7727,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=139.45)
match_4bc226b4be,2,7734,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=1.03)
match_4bc226b4be,2,7745,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=47.52)
match_4bc226b4be,2,7750,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=30.39)
match_4bc226b4be,2,7778,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=422.12)
match_4bc226b4be,2,7780,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=386.42)
match_4bc226b4be,2,7785,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=63.92)
match_4bc226b4be,2,7789,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=63.92)
match_4bc226b4be,2,7793,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=479.99)
match_4bc226b4be,2,7794,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=308.58)
match_4bc226b4be,2,7798,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=308.58)
match_4bc226b4be,2,7803,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=422.58)
match_4bc226b4be,2,7805,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=480.01)
match_4bc226b4be,2,7807,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=422.58)
match_4bc226b4be,2,7812,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=408.16)
match_4bc226b4be,2,7816,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=408.16)
match_4bc226b4be,2,7817,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=479.90)
match_4bc226b4be,2,7821,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=31.31)
match_4bc226b4be,2,7825,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=31.31)
match_4bc226b4be,2,7829,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=480.09)
match_4bc226b4be,2,7830,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=31.31)
match_4bc226b4be,2,7834,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=21.12)
match_4bc226b4be,2,7839,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=21.12)
match_4bc226b4be,2,7843,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=48.63)
match_4bc226b4be,2,7847,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=48.63)
match_4bc226b4be,2,7852,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=135.34)
match_4bc226b4be,2,7856,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=135.34)
match_4bc226b4be,2,7861,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=178.74)
match_4bc226b4be,2,8025,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=85.06)
match_4bc226b4be,2,8040,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=94.96)
match_4bc226b4be,2,8042,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=37.14)
match_4bc226b4be,2,8045,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=167.93)
match_4bc226b4be,2,8049,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=167.93)
match_4bc226b4be,2,8054,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=0.00)
match_4bc226b4be,2,8054,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=323.87)
match_4bc226b4be,2,8065,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=19.83)
match_4bc226b4be,2,8076,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=110.28)
match_4bc226b4be,2,8084,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=250.56)
match_4bc226b4be,2,8087,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=195.31)
match_4bc226b4be,2,8089,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=250.56)
match_4bc226b4be,2,8091,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=417.69)
match_4bc226b4be,2,8097,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=218.78)
match_4bc226b4be,2,8101,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=57.44)
match_4bc226b4be,2,8105,WeaponFire,Player Kerchak fired M4A4 (speed=143.43)
match_4bc226b4be,2,8107,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=230.71)
match_4bc226b4be,2,8108,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=311.40)
match_4bc226b4be,2,8111,WeaponFire,Player Kerchak fired M4A4 (speed=22.80)
match_4bc226b4be,2,8112,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=313.50)
match_4bc226b4be,2,8117,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=313.50)
match_4bc226b4be,2,8117,WeaponFire,Player Kerchak fired M4A4 (speed=22.80)
match_4bc226b4be,2,8118,WeaponFire,Player EL MATA POLLOS fired Glock-18 (speed=237.50)
match_4bc226b4be,2,8123,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8128,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8134,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8140,DeathPosition,"Player EL MATA POLLOS died at (651.8, 350.4, 1.0)"
match_4bc226b4be,2,8140,Kill,"Killer=Kerchak, Victim=EL MATA POLLOS, Headshot=false"
match_4bc226b4be,2,8140,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8146,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=334.38)
match_4bc226b4be,2,8146,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8149,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=268.19)
match_4bc226b4be,2,8150,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=334.38)
match_4bc226b4be,2,8151,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8157,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8163,WeaponFire,Player Kerchak fired M4A4 (speed=0.32)
match_4bc226b4be,2,8168,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=43.19)
match_4bc226b4be,2,8169,WeaponFire,Player Kerchak fired M4A4 (speed=0.32)
match_4bc226b4be,2,8172,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=7.24)
match_4bc226b4be,2,8174,WeaponFire,Player Kerchak fired M4A4 (speed=22.61)
match_4bc226b4be,2,8180,WeaponFire,Player Kerchak fired M4A4 (speed=22.61)
match_4bc226b4be,2,8185,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Glock-18 (speed=103.15)
match_4bc226b4be,2,8186,WeaponFire,Player Kerchak fired M4A4 (speed=38.47)
match_4bc226b4be,2,8191,DeathPosition,"Player ♕QUE MIRA BOBO♕ died at (350.0, -40.5, -3.6)"
match_4bc226b4be,2,8191,Kill,"Killer=SoldadoDeMou10, Victim=♕QUE MIRA BOBO♕, Headshot=false"
match_4bc226b4be,2,8191,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=0.00)
match_4bc226b4be,2,8192,WeaponFire,Player Kerchak fired M4A4 (speed=9.18)
match_4bc226b4be,2,8196,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=0.00)
match_4bc226b4be,2,8197,WeaponFire,Player Kerchak fired M4A4 (speed=9.18)
match_4bc226b4be,2,8203,WeaponFire,Player Kerchak fired M4A4 (speed=0.37)
match_4bc226b4be,2,8209,WeaponFire,Player Kerchak fired M4A4 (speed=0.37)
match_4bc226b4be,2,8215,WeaponFire,Player Kerchak fired M4A4 (speed=11.72)
match_4bc226b4be,2,8221,WeaponFire,Player Kerchak fired M4A4 (speed=29.29)
match_4bc226b4be,2,8226,WeaponFire,Player Kerchak fired M4A4 (speed=29.29)
match_4bc226b4be,2,8232,WeaponFire,Player Kerchak fired M4A4 (speed=8.20)
match_4bc226b4be,2,8238,WeaponFire,Player Kerchak fired M4A4 (speed=8.20)
match_4bc226b4be,2,8244,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8249,WeaponFire,Player Kerchak fired M4A4 (speed=0.00)
match_4bc226b4be,2,8255,WeaponFire,Player Kerchak fired M4A4 (speed=10.46)
match_4bc226b4be,2,8261,WeaponFire,Player Kerchak fired M4A4 (speed=30.46)
match_4bc226b4be,2,8267,WeaponFire,Player Kerchak fired M4A4 (speed=30.46)
match_4bc226b4be,2,8272,WeaponFire,Player Kerchak fired M4A4 (speed=15.38)
match_4bc226b4be,2,8499,WeaponFire,Player Kerchak fired M4A4 (speed=38.85)
match_4bc226b4be,2,8505,WeaponFire,Player Kerchak fired M4A4 (speed=46.10)
match_4bc226b4be,2,8519,WeaponFire,Player Kerchak fired M4A4 (speed=155.06)
match_4bc226b4be,2,8525,WeaponFire,Player Kerchak fired M4A4 (speed=112.13)
match_4bc226b4be,2,8542,WeaponFire,Player Kerchak fired M4A4 (speed=130.13)
match_4bc226b4be,2,8600,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=436.17)
match_4bc226b4be,2,8605,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=390.13)
match_4bc226b4be,2,8609,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=390.13)
match_4bc226b4be,2,8609,WeaponFire,Player Kerchak fired M4A4 (speed=446.43)
match_4bc226b4be,2,8614,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=344.37)
match_4bc226b4be,2,8615,WeaponFire,Player Kerchak fired M4A4 (speed=449.86)
match_4bc226b4be,2,8620,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=344.37)
match_4bc226b4be,2,8624,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=93.80)
match_4bc226b4be,2,8628,WeaponFire,Player Kerchak fired M4A4 (speed=376.82)
match_4bc226b4be,2,8629,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=93.80)
match_4bc226b4be,2,8633,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=308.14)
match_4bc226b4be,2,8634,WeaponFire,Player Kerchak fired M4A4 (speed=405.58)
match_4bc226b4be,2,8638,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=308.14)
match_4bc226b4be,2,8640,WeaponFire,Player Kerchak fired M4A4 (speed=405.58)
match_4bc226b4be,2,8642,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=404.63)
match_4bc226b4be,2,8645,WeaponFire,Player Kerchak fired M4A4 (speed=420.50)
match_4bc226b4be,2,8647,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=404.63)
match_4bc226b4be,2,8651,TeamDamage,SoldadoDeMou10 dealt 6 dmg to teammate Kerchak
match_4bc226b4be,2,8651,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=283.02)
match_4bc226b4be,2,8656,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=283.02)
match_4bc226b4be,2,8660,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=283.02)
match_4bc226b4be,2,8665,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=387.90)
match_4bc226b4be,2,8670,WeaponFire,Player tusmuertos fired Knife (speed=499.80)
match_4bc226b4be,2,8673,WeaponFire,Player Kerchak fired M4A4 (speed=91.01)
match_4bc226b4be,2,8679,WeaponFire,Player Kerchak fired M4A4 (speed=91.01)
match_4bc226b4be,2,9100,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=499.91)
match_4bc226b4be,2,9125,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=498.67)
match_4bc226b4be,2,9208,WeaponFire,Player SOBAO fired MP9 (speed=108.21)
match_4bc226b4be,2,9212,WeaponFire,Player SOBAO fired MP9 (speed=226.25)
match_4bc226b4be,2,9217,WeaponFire,Player SOBAO fired MP9 (speed=226.25)
match_4bc226b4be,2,9221,WeaponFire,Player SOBAO fired MP9 (speed=103.15)
match_4bc226b4be,2,9237,WeaponFire,Player SOBAO fired MP9 (speed=16.69)
match_4bc226b4be,2,9241,WeaponFire,Player SOBAO fired MP9 (speed=161.92)
match_4bc226b4be,2,9246,WeaponFire,Player SOBAO fired MP9 (speed=161.92)
match_4bc226b4be,2,9304,WeaponFire,Player Kerchak fired Knife (speed=500.10)
match_4bc226b4be,2,9330,WeaponFire,Player Kerchak fired Knife (speed=500.14)
match_4bc226b4be,2,9355,WeaponFire,Player Kerchak fired Knife (speed=500.04)
match_4bc226b4be,2,9362,WeaponFire,Player SOBAO fired MP9 (speed=235.57)
match_4bc226b4be,2,9365,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=499.67)
match_4bc226b4be,2,9367,WeaponFire,Player tusmuertos fired Glock-18 (speed=204.46)
match_4bc226b4be,2,9367,WeaponFire,Player SOBAO fired MP9 (speed=235.57)
match_4bc226b4be,2,9371,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9376,DeathPosition,"Player tusmuertos died at (-1696.7, 2613.6, 7.7)"
match_4bc226b4be,2,9376,Kill,"Killer=SOBAO, Victim=tusmuertos, Headshot=false"
match_4bc226b4be,2,9376,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9376,RoundEnd,Round 2 ended. Reason: 8 (Winner=3)
match_4bc226b4be,2,9380,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9381,WeaponFire,Player Kerchak fired Knife (speed=499.96)
match_4bc226b4be,2,9386,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9390,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=499.95)
match_4bc226b4be,2,9390,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9395,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9399,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9406,WeaponFire,Player Kerchak fired Knife (speed=499.96)
match_4bc226b4be,2,9432,WeaponFire,Player Kerchak fired Knife (speed=499.96)
match_4bc226b4be,2,9491,WeaponFire,Player Wi11ard fired Knife (speed=505.15)
match_4bc226b4be,2,9634,WeaponFire,Player Kerchak fired Knife (speed=499.96)
match_4bc226b4be,2,9666,WeaponFire,Player Kerchak fired Knife (speed=499.96)
match_4bc226b4be,2,9681,WeaponFire,Player Wi11ard fired Knife (speed=505.15)
match_4bc226b4be,2,9715,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9720,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9739,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9772,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9777,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9791,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9796,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,2,9804,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=499.95)
match_4bc226b4be,2,9815,WeaponFire,Player SOBAO fired MP9 (speed=150.10)
match_4bc226b4be,3,9824,RoundStart,Round 3 started (freeze time)
match_4bc226b4be,3,9824,ItemPickup,Player ♕QUE MIRA BOBO♕ picked_up Knife [finalMoney(after)=4450 cost=0]
match_4bc226b4be,3,9824,ItemPickup,Player ♕QUE MIRA BOBO♕ bought Glock-18 [finalMoney(after)=4250 cost=200]
match_4bc226b4be,3,9824,ItemPickup,Player tusmuertos picked_up Knife [finalMoney(after)=5050 cost=0]
match_4bc226b4be,3,9824,ItemPickup,Player tusmuertos bought Glock-18 [finalMoney(after)=4850 cost=200]
match_4bc226b4be,3,9824,ItemPickup,Player Rodrigo picked_up Knife [finalMoney(after)=4700 cost=0]
match_4bc226b4be,3,9824,ItemPickup,Player Rodrigo bought Glock-18 [finalMoney(after)=4500 cost=200]
match_4bc226b4be,3,9824,ItemPickup,Player Young Reel picked_up Knife [finalMoney(after)=4450 cost=0]
match_4bc226b4be,3,9824,ItemPickup,Player Young Reel bought Glock-18 [finalMoney(after)=4250 cost=200]
match_4bc226b4be,3,9824,ItemPickup,Player EL MATA POLLOS picked_up Knife [finalMoney(after)=5100 cost=0]
match_4bc226b4be,3,9824,ItemPickup,Player EL MATA POLLOS bought Glock-18 [finalMoney(after)=4900 cost=200]
match_4bc226b4be,3,9824,ItemPickup,Player ♕QUE MIRA BOBO♕ picked_up C4 [finalMoney(after)=4250 cost=0]
match_4bc226b4be,3,9905,ItemPickup,Player ♕QUE MIRA BOBO♕ bought Kevlar + Helmet [finalMoney(after)=3250 cost=1000]
match_4bc226b4be,3,9905,ItemPickup,Player ♕QUE MIRA BOBO♕ bought AK-47 [finalMoney(after)=550 cost=2700]
match_4bc226b4be,3,9915,ItemPickup,Player Kerchak bought Smoke Grenade [finalMoney(after)=3350 cost=300]
match_4bc226b4be,3,9921,ItemPickup,Player SoldadoDeMou10 bought Incendiary Grenade [finalMoney(after)=3350 cost=500]
match_4bc226b4be,3,9927,ItemPickup,Player Kerchak bought Flashbang [finalMoney(after)=3150 cost=200]
match_4bc226b4be,3,9932,ItemPickup,Player SoldadoDeMou10 bought HE Grenade [finalMoney(after)=3050 cost=300]
match_4bc226b4be,3,9939,ItemPickup,Player Kerchak bought HE Grenade [finalMoney(after)=2850 cost=300]
match_4bc226b4be,3,9950,ItemPickup,Player SOBAO bought Incendiary Grenade [finalMoney(after)=4150 cost=500]
match_4bc226b4be,3,9961,ItemPickup,Player Kerchak bought Incendiary Grenade [finalMoney(after)=2350 cost=500]
match_4bc226b4be,3,9964,ItemPickup,Player SoldadoDeMou10 bought Flashbang [finalMoney(after)=2850 cost=200]
match_4bc226b4be,3,9965,ItemPickup,Player SOBAO bought HE Grenade [finalMoney(after)=3850 cost=300]
match_4bc226b4be,3,9969,ItemPickup,Player tusmuertos bought Kevlar + Helmet [finalMoney(after)=3850 cost=1000]
match_4bc226b4be,3,9984,ItemPickup,Player SOBAO bought Smoke Grenade [finalMoney(after)=3550 cost=300]
match_4bc226b4be,3,9993,ItemPickup,Player tusmuertos bought AK-47 [finalMoney(after)=1150 cost=2700]
match_4bc226b4be,3,10008,ItemPickup,Player tusmuertos bought Flashbang [finalMoney(after)=950 cost=200]
match_4bc226b4be,3,10023,ItemPickup,Player Wi11ard bought Kevlar Vest [finalMoney(after)=3450 cost=650]
match_4bc226b4be,3,10024,ItemPickup,Player tusmuertos bought Smoke Grenade [finalMoney(after)=650 cost=300]
match_4bc226b4be,3,10040,ItemPickup,Player tusmuertos bought HE Grenade [finalMoney(after)=350 cost=300]
match_4bc226b4be,3,10056,ItemPickup,Player tusmuertos picked_up Molotov [finalMoney(after)=350 cost=400]
match_4bc226b4be,3,10057,ItemPickup,Player Kerchak bought Defuse Kit [finalMoney(after)=1950 cost=400]
match_4bc226b4be,3,10144,ItemPickup,Player Wi11ard bought Smoke Grenade [finalMoney(after)=3150 cost=300]
match_4bc226b4be,3,10178,ItemPickup,Player Kerchak bought P250 [finalMoney(after)=1650 cost=300]
match_4bc226b4be,3,10227,ItemPickup,Player Wi11ard bought Incendiary Grenade [finalMoney(after)=2650 cost=500]
match_4bc226b4be,3,10237,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Defuse Kit [finalMoney(after)=3450 cost=400]
match_4bc226b4be,3,10248,ItemPickup,Player SOBAO bought Flashbang [finalMoney(after)=3350 cost=200]
match_4bc226b4be,3,10365,ItemPickup,Player EL MATA POLLOS bought Kevlar + Helmet [finalMoney(after)=3900 cost=1000]
match_4bc226b4be,3,10365,ItemPickup,Player EL MATA POLLOS bought AK-47 [finalMoney(after)=1200 cost=2700]
match_4bc226b4be,3,10470,ItemPickup,Player Wi11ard bought Flashbang [finalMoney(after)=2450 cost=200]
match_4bc226b4be,3,10487,ItemPickup,Player Wi11ard bought Flashbang [finalMoney(after)=2250 cost=200]
match_4bc226b4be,3,10640,ItemPickup,Player Young Reel bought Kevlar + Helmet [finalMoney(after)=3250 cost=1000]
match_4bc226b4be,3,10670,ItemPickup,Player Young Reel bought AK-47 [finalMoney(after)=550 cost=2700]
match_4bc226b4be,3,10695,ItemPickup,Player Young Reel bought Flashbang [finalMoney(after)=350 cost=200]
match_4bc226b4be,3,10713,ItemPickup,Player Young Reel bought Smoke Grenade [finalMoney(after)=50 cost=300]
match_4bc226b4be,3,10764,ItemPickup,Player Young Reel picked_up Flashbang [finalMoney(after)=50 cost=200]
match_4bc226b4be,3,11104,FreezeTimeEnded,"Round 3: freeze time ended, action begins!"
match_4bc226b4be,3,11226,ItemPickup,Player tusmuertos picked_up C4 [finalMoney(after)=350 cost=0]
match_4bc226b4be,3,11320,WeaponFire,Player Kerchak fired Knife (speed=484.62)
match_4bc226b4be,3,11487,WeaponFire,Player SoldadoDeMou10 fired Incendiary Grenade (speed=545.69)
match_4bc226b4be,3,11494,WeaponFire,Player tusmuertos fired Flashbang (speed=627.78)
match_4bc226b4be,3,11532,WeaponFire,Player SOBAO fired Incendiary Grenade (speed=490.71)
match_4bc226b4be,3,11667,WeaponFire,Player tusmuertos fired Smoke Grenade (speed=474.26)
match_4bc226b4be,3,11684,ItemPickup,Player Rodrigo bought Kevlar + Helmet [finalMoney(after)=3500 cost=1000]
match_4bc226b4be,3,11712,ItemPickup,Player Rodrigo bought AK-47 [finalMoney(after)=800 cost=2700]
match_4bc226b4be,3,11726,ItemPickup,Player Rodrigo bought Smoke Grenade [finalMoney(after)=500 cost=300]
match_4bc226b4be,3,11737,ItemPickup,Player Rodrigo bought Flashbang [finalMoney(after)=300 cost=200]
match_4bc226b4be,3,11756,WeaponFire,Player Kerchak fired HE Grenade (speed=489.60)
match_4bc226b4be,3,11847,WeaponFire,Player Rodrigo fired Knife (speed=500.03)
match_4bc226b4be,3,12005,WeaponFire,Player SOBAO fired Smoke Grenade (speed=1.73)
match_4bc226b4be,3,12046,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=110.65)
match_4bc226b4be,3,12050,WeaponFire,Player EL MATA POLLOS fired AK-47 (speed=241.01)
match_4bc226b4be,3,12050,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=110.65)
match_4bc226b4be,3,12055,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=3.77)
match_4bc226b4be,3,12057,WeaponFire,Player EL MATA POLLOS fired AK-47 (speed=248.44)
match_4bc226b4be,3,12059,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=3.77)
match_4bc226b4be,3,12063,WeaponFire,Player EL MATA POLLOS fired AK-47 (speed=195.04)
match_4bc226b4be,3,12064,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=25.49)
match_4bc226b4be,3,12068,WeaponFire,Player SoldadoDeMou10 fired MP9 (speed=25.49)
match_4bc226b4be,3,12069,WeaponFire,Player EL MATA POLLOS fired AK-47 (speed=195.04)
